"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"ORDER_LINES_ALL","RENEWAL_TERM","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","NEXT_RENEWAL_DATE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","PRICE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","RENEWAL_CYCLE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","ORIGINAL_LINE_NUMBER","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","RENEWAL_PRICE_CHANGE_TYPE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","UNIT_PRICE_TERM_PERIOD","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","UNIT_PRICE_TERM_DURATION","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","TOTAL_BOOKED_QUANTITY","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","TERM_VALUE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","EXCESS_USAGE_BILL_FLAG","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","MULTI_LINE_OVERAGE_FLAG","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","DO_NOT_BILL_FLAG","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","LINE_LIST_PRICE_RAMP_HEADER_ID","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","LIST_PRICE_RAMP_NAME","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","COUNTER","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","AMENDMENT_AUDIT","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","DISCOUNT_ON_FULFILMENT_FLAG","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","BILLING_LEVEL","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","BILLING_LEVEL_GROUP_ID","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","ACTUAL_COUNTER","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","DEFAULT_BILLING_LEVEL","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","INVOICE_PERIOD_TYPE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","FILE_NAME","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","BATCH_ID","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","BILL_RUN_REPROCESS_FLAG","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","REASON_CODE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","EFFECTIVITY_DATE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","FINANCIAL_REQUIRED","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","AMENDMENT_REFLECTIVE","VARCHAR2",4000,"Y"
"ORDER_LINES_ALL","VERSION","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICING_SCH_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ORDER_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","LINE_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICING_FROM_DATE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICING_TO_DATE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICING_PERIOD","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","EFFECTIVE_DATE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ADJUSTMENT_TYPE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ADJUSTMENT_VALUE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICING_STATUS","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","MISSED_REASON","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","DO_NOT_APPLY","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ADJUSTED_UNIT_PRICE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","CREATION_DATE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","CREATED_BY","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","LAST_UPDATE_DATE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","LAST_UPDATED_BY","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","LAST_UPDATE_LOGIN","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","SOURCE_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ORG_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","TENANT_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE_CONTEXT","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE1_D","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE2_D","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE3_D","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE4_D","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE5_D","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE1_N","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE2_N","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE3_N","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE4_N","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE5_N","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE1_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE2_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE3_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE4_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE5_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE6_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE7_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE8_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE9_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE10_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE11_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE12_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE13_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE14_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ATTRIBUTE15_V","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICE_ADJUSTMENT_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","SOURCE","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","CR_LINE_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","CR_HEADER_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","PRICE_INDEX_ID","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","ADJ_AMOUNT","VARCHAR2",4000,"Y"
"PRICING_SCHEDULES_ALL","TRUE_UP_GENERATED","VARCHAR2",4000,"Y"
